time,latitude,longitude,depth,mag,place
2016-10-20T11:31:24.300Z,38.8218333,-122.8083333,2.6,1.02,"6km NW of The Geysers, CA"
2016-10-20T11:23:51.700Z,52.4569,-172.5774,138.68,4.9,"89km W of Amukta Island, Alaska"
2016-10-20T11:15:15.000Z,62.8402,-150.5636,92.6,1.6,"62km NNW of Talkeetna, Alaska"
2016-10-20T11:12:29.000Z,64.9781,-151.0728,11.3,1.1,"20km W of Manley Hot Springs, Alaska"
2016-10-20T11:05:49.700Z,18.3917,-63.6771,107,2.4,"68km WNW of The Valley, Anguilla"
2016-10-20T10:57:46.880Z,38.7981682,-122.7584991,-0.81,0.98,"2km N of The Geysers, CA"
2016-10-20T10:56:18.860Z,38.8311653,-122.7976685,1.57,0.3,"6km W of Cobb, CA"
2016-10-20T10:56:09.000Z,63.5788,-147.5967,11.3,1.2,"70km ENE of Cantwell, Alaska"
2016-10-20T10:54:06.470Z,38.8233333,-122.8406667,2.14,1.41,"8km NW of The Geysers, CA"
2016-10-20T10:53:14.330Z,38.8226662,-122.8006668,3,0.41,"6km W of Cobb, CA"
2016-10-20T10:52:40.060Z,38.8223343,-122.7976685,2.34,0.41,"6km W of Cobb, CA"
2016-10-20T10:51:50.120Z,33.6728333,-116.7656667,11.65,0.41,"9km SSW of Idyllwild, CA"
2016-10-20T10:51:13.100Z,38.8339996,-122.8011703,1.42,0.99,"6km W of Cobb, CA"
2016-10-20T10:49:30.890Z,38.8185005,-122.8033371,2.79,1.1,"6km W of Cobb, CA"
2016-10-20T10:49:23.010Z,38.8206673,-122.8495026,4.66,1.14,"9km WNW of The Geysers, CA"
2016-10-20T10:49:14.410Z,19.4415,-155.8513333,15.819,1.36,"2km SE of Honaunau-Napoopoo, Hawaii"
2016-10-20T10:47:41.490Z,38.8069992,-122.768837,0.42,0.95,"3km NNW of The Geysers, CA"
2016-10-20T10:47:22.690Z,38.8250008,-122.7976685,2.54,1.03,"6km W of Cobb, CA"
2016-10-20T10:47:05.420Z,38.7845001,-122.7369995,0.5,0.91,"1km ENE of The Geysers, CA"
2016-10-20T10:46:51.840Z,38.8416667,-122.8035,1.75,1.23,"7km WNW of Cobb, CA"
2016-10-20T10:46:29.980Z,38.8246667,-122.8018333,3.05,0.92,"6km W of Cobb, CA"
2016-10-20T10:46:15.110Z,38.8245,-122.8016667,3,1.22,"6km W of Cobb, CA"
2016-10-20T10:46:09.900Z,38.827,-122.7818333,0.99,2.02,"5km W of Cobb, CA"
2016-10-20T10:45:49.890Z,38.8043333,-122.7445,0.11,1.67,"2km SW of Cobb, CA"
2016-10-20T10:45:02.650Z,38.825,-122.8021667,2.85,3.29,"6km W of Cobb, CA"
2016-10-20T10:43:21.410Z,37.3136667,-121.6833333,7.6,1.01,"14km ESE of Alum Rock, CA"
2016-10-20T10:36:32.190Z,38.822834,-122.7998352,3.12,0.65,"6km W of Cobb, CA"
2016-10-20T10:34:25.720Z,38.7835,-122.7365,0.87,1.72,"1km ENE of The Geysers, CA"
2016-10-20T10:33:26.160Z,38.8235,-122.801,2.89,2.65,"6km W of Cobb, CA"
2016-10-20T10:28:14.290Z,33.1865,-116.0411667,5.26,1.14,"10km ENE of Ocotillo Wells, CA"
2016-10-20T10:20:36.000Z,19.2479,-64.8345,13,2.6,"94km NNW of Road Town, British Virgin Islands"
2016-10-20T10:08:30.650Z,35.9845,-120.5418333,1.09,1.02,"23km SW of Coalinga, CA"
2016-10-20T10:07:40.420Z,38.2122,-118.4935,6.1,-0.2,"36km SSE of Hawthorne, Nevada"
2016-10-20T09:57:11.730Z,33.4863333,-116.4976667,12.57,0.25,"18km ESE of Anza, CA"
2016-10-20T09:53:48.020Z,40.3101667,-124.4156667,9.07,1.64,"32km SSW of Ferndale, CA"
2016-10-20T09:52:06.500Z,18.5405,-65.6082,41,2.8,"21km NNE of Luquillo, Puerto Rico"
2016-10-20T09:46:24.000Z,52.8363,-172.3702,81.3,2.5,"84km WNW of Amukta Island, Alaska"
2016-10-20T09:42:18.000Z,65.9274,-146.8939,18.7,1.2,"101km SW of Fort Yukon, Alaska"
2016-10-20T09:39:36.000Z,52.8131,-166.7538,18.9,2.3,"118km S of Unalaska, Alaska"
2016-10-20T09:38:18.470Z,19.38,-155.2876667,4.362,0.58,"7km SW of Volcano, Hawaii"
2016-10-20T09:35:49.200Z,35.782,-117.665,4.84,1.7,"18km N of Ridgecrest, CA"
2016-10-20T09:20:44.000Z,62.0323,-150.8886,63.9,1.6,"51km SW of Talkeetna, Alaska"
2016-10-20T09:20:38.590Z,38.8388333,-122.8381667,2.38,1.22,"9km NW of The Geysers, CA"
2016-10-20T09:14:42.000Z,61.7441,-149.5485,31.1,1.4,"13km NNE of Meadow Lakes, Alaska"
2016-10-20T08:55:34.000Z,62.9421,-149.229,72.3,1.4,"52km SSW of Cantwell, Alaska"
2016-10-20T08:54:33.220Z,19.1448333,-155.5146667,4.687,1.14,"7km SSW of Pahala, Hawaii"
2016-10-20T08:54:32.010Z,37.6223333,-118.8655,4.57,0.08,"9km ESE of Mammoth Lakes, CA"
2016-10-20T08:46:57.000Z,63.2698,-151.3623,6.4,1,"121km W of Cantwell, Alaska"
2016-10-20T08:38:33.610Z,1.4197,127.2296,150.71,4.3,"71km NNW of Ternate, Indonesia"
2016-10-20T08:33:42.800Z,35.5886667,-120.9036667,6.81,0.6,"15km S of Lake Nacimiento, CA"
2016-10-20T08:32:49.980Z,38.8366661,-122.809166,1.76,0.68,"7km WNW of Cobb, CA"
2016-10-20T08:29:28.100Z,37.6198333,-118.8653333,4.86,0.28,"9km ESE of Mammoth Lakes, CA"
2016-10-20T08:26:20.860Z,33.9715,-118.4415,9.5,1.37,"1km SE of Marina del Rey, CA"
2016-10-20T08:21:02.800Z,46.037,-123.6031667,27.55,1.47,"23km E of Gearhart, Oregon"
2016-10-20T08:12:05.570Z,3.0841,-84.2022,10,4.3,Off the coast of Central America
2016-10-20T08:04:55.100Z,-17.903,-179.4512,639.88,4.1,"205km SE of Lambasa, Fiji"
2016-10-20T08:02:25.640Z,38.8175011,-122.8154984,1.67,1.18,"6km NW of The Geysers, CA"
2016-10-20T08:00:05.000Z,62.8131,-150.4697,86.2,1.9,"57km NNW of Talkeetna, Alaska"
2016-10-20T07:59:31.000Z,54.3065,-161.6469,14.7,4.3,"119km SE of Cold Bay, Alaska"
2016-10-20T07:49:42.870Z,-17.9749,-179.4804,653.46,5,"210km SE of Lambasa, Fiji"
2016-10-20T07:46:09.090Z,35.7565,-116.4936,0,0.4,"57km NNE of Fort Irwin, CA"
2016-10-20T07:41:50.510Z,33.9688333,-118.4225,10.31,1.31,"3km ESE of Marina del Rey, CA"
2016-10-20T07:34:20.960Z,19.138,-155.536,44.589,1.91,"9km SW of Pahala, Hawaii"
2016-10-20T07:18:16.450Z,35.8886667,-84.3278333,26.32,1.75,"12km NNW of Lenoir City, Tennessee"
2016-10-20T07:08:48.000Z,67.1437,-138.9047,15.9,2,"62km SE of Old Crow, Canada"
2016-10-20T07:06:58.000Z,55.9809,-155.925,33.3,2.7,"25km NW of Chirikof Island, Alaska"
2016-10-20T07:06:56.620Z,33.497,-116.7916667,5.87,0.21,"9km NE of Aguanga, CA"
2016-10-20T07:05:49.510Z,33.4981667,-116.7921667,4.97,0.58,"9km NE of Aguanga, CA"
2016-10-20T07:02:25.390Z,32.7776667,-115.8361667,4.49,1.18,"15km ENE of Ocotillo, CA"
2016-10-20T06:34:04.810Z,38.8203316,-122.765831,1.75,1,"3km W of Cobb, CA"
2016-10-20T06:28:05.990Z,32.514,-116.2405,13.81,1.24,"24km ESE of Campo, CA"
2016-10-20T06:25:59.000Z,62.3095,-151.4436,84.8,1.6,"69km W of Talkeetna, Alaska"
2016-10-20T06:25:56.570Z,22.274,143.7568,107.9,5.7,"225km NNW of Farallon de Pajaros, Northern Mariana Islands"
2016-10-20T06:13:21.320Z,37.1426667,-121.5483333,3.14,1.22,"8km NE of San Martin, CA"
2016-10-20T05:52:21.700Z,33.489,-116.7948333,3.91,1.77,"8km NE of Aguanga, CA"
2016-10-20T05:46:31.490Z,37.398,-118.3833333,11.25,1.5,"3km NNE of Bishop, CA"
2016-10-20T05:45:21.470Z,37.5476667,-118.8438333,5.15,0.33,"15km SE of Mammoth Lakes, CA"
2016-10-20T05:40:26.620Z,34.887,-117.9006667,7.74,1.24,"3km SE of Edwards Air Force Base, CA"
2016-10-20T05:29:39.000Z,62.3314,-151.637,85,1.6,"79km W of Talkeetna, Alaska"
2016-10-20T05:24:17.490Z,36.5096,-97.2219,1.34,1.7,"20km SSE of Tonkawa, Oklahoma"
2016-10-20T05:12:32.200Z,18.8376,-64.7646,18,1.7,"49km NNW of Road Town, British Virgin Islands"
2016-10-20T05:07:39.000Z,64.3409,-157.2762,4.9,1.7,"96km WSW of Ruby, Alaska"
2016-10-20T05:07:36.320Z,37.5303333,-119.3366667,1.79,0.97,"31km SE of Yosemite Valley, CA"
2016-10-20T05:05:51.920Z,37.4943333,-118.8421667,5.78,0.86,"20km SE of Mammoth Lakes, CA"
2016-10-20T05:03:23.140Z,38.8196667,-122.792,3.61,1.5,"5km W of Cobb, CA"
2016-10-20T04:56:56.000Z,61.0085,-152.1347,9.2,0.9,"58km NW of Nikiski, Alaska"
2016-10-20T04:38:17.710Z,-36.4566,-72.5418,52.7,4.4,"38km NW of Bulnes, Chile"
2016-10-20T04:37:02.620Z,37.605,-118.8203333,5.07,0.49,"14km ESE of Mammoth Lakes, CA"
2016-10-20T04:31:35.120Z,33.8715,-117.8216667,6.85,1.14,"2km SSW of Yorba Linda, CA"
2016-10-20T04:20:43.230Z,35.6986667,-84.1623333,15.78,2.03,"4km NNE of Greenback, Tennessee"
2016-10-20T03:59:59.000Z,63.0918,-150.7471,105.2,1.5,"91km NNW of Talkeetna, Alaska"
2016-10-20T03:59:58.540Z,38.8198333,-122.8133333,2.67,0.51,"6km NW of The Geysers, CA"
2016-10-20T03:56:06.540Z,36.0268333,-117.7741667,1.1,1.53,"16km NE of Little Lake, CA"
2016-10-20T03:46:50.970Z,39.7396667,-111.232,1.11,1.52,"21km NE of Fairview, Utah"
2016-10-20T03:42:31.000Z,59.3657,-153.4309,0.3,0.2,"94km ESE of Old Iliamna, Alaska"
2016-10-20T03:34:54.700Z,19.2311,-64.6782,61,2.1,"90km N of Road Town, British Virgin Islands"
2016-10-20T03:34:41.000Z,62.5242,-148.2885,49.7,1.3,"86km NNE of Sutton-Alpine, Alaska"
2016-10-20T03:10:01.740Z,38.8205,-122.793,3.13,1.3,"5km NNW of The Geysers, CA"
2016-10-20T02:58:23.760Z,36.0026667,-120.5823333,8.9,1.14,"25km SW of Coalinga, CA"
2016-10-20T02:49:54.060Z,35.8638,140.5913,26.27,5.4,"2km NW of Omigawa, Japan"
2016-10-20T02:49:31.000Z,63.5332,-151.011,2.1,1.5,"103km W of Cantwell, Alaska"
2016-10-20T02:44:42.690Z,36.0018333,-120.5738333,7.45,0.01,"24km SW of Coalinga, CA"
2016-10-20T02:33:24.350Z,36.5588333,-121.1565,6.65,1.82,"21km NE of Soledad, CA"
2016-10-20T02:27:39.200Z,19.4055004,-155.2806702,0.02,1.95,"5km WSW of Volcano, Hawaii"
2016-10-20T02:25:54.732Z,36.393,-115.8616,11.9,0.7,"23km NNE of Pahrump, Nevada"
2016-10-20T02:15:54.250Z,34.1668333,-117.9748333,2.37,1.59,"2km N of Bradbury, CA"
2016-10-20T02:11:38.000Z,61.8588,-152.0267,111.5,1.4,"105km W of Willow, Alaska"
2016-10-20T02:11:24.000Z,62.4519,-148.0946,42.7,1.2,"83km NNE of Sutton-Alpine, Alaska"
2016-10-20T02:00:01.890Z,36.01,-120.5755,2.59,1.32,"24km SW of Coalinga, CA"
2016-10-20T01:51:45.000Z,65.3965,-144.6889,3,1.5,"8km S of Circle Hot Springs Station, Alaska"
2016-10-20T01:51:44.000Z,61.5227,-146.7945,38.7,1.5,"49km NNW of Valdez, Alaska"
2016-10-20T01:47:44.000Z,53.935,-166.6772,113.8,2.7,"10km WNW of Dutch Harbor, Alaska"
2016-10-20T01:47:36.000Z,63.6308,-150.6453,17.3,0.9,"86km WSW of Healy, Alaska"
2016-10-20T01:42:41.840Z,47.5991667,-113.9231667,17.76,1.08,"14km E of Pablo, Montana"
2016-10-20T01:40:04.630Z,33.5241667,-116.4596667,9.81,0.55,"20km E of Anza, CA"
2016-10-20T01:38:58.000Z,65.3741,-144.6632,3.5,1,"10km S of Circle Hot Springs Station, Alaska"
2016-10-20T01:24:08.480Z,38.832,-122.8061667,0.03,0.93,"7km W of Cobb, CA"
2016-10-20T01:09:32.200Z,19.2959,-64.754,7,2.5,"98km N of Road Town, British Virgin Islands"
2016-10-20T01:05:16.500Z,34.0563333,-117.1515,12.88,0.91,"2km SW of Mentone, CA"
2016-10-20T01:04:47.200Z,19.2835,-64.721,56,2.9,"96km N of Road Town, British Virgin Islands"
2016-10-20T01:03:49.760Z,34.0538333,-117.1506667,13.22,0.97,"2km SW of Mentone, CA"
2016-10-20T00:58:51.000Z,67.3325,-147.6625,17.3,1.3,"108km E of Coldfoot, Alaska"
2016-10-20T00:58:14.000Z,63.3438,-150.2072,16.3,0.9,"63km W of Cantwell, Alaska"
2016-10-20T00:40:01.730Z,36.4605,71.2364,102.59,5.1,"36km SW of Ashkasham, Afghanistan"
2016-10-20T00:39:49.490Z,46.4163333,-119.272,2.25,0.95,"14km N of Richland, Washington"
2016-10-20T00:38:18.000Z,63.5541,-150.7659,9.6,1.1,"92km WNW of Cantwell, Alaska"
2016-10-20T00:36:45.800Z,18.5639,-64.377,5,2.5,"30km ENE of Road Town, British Virgin Islands"
2016-10-20T00:23:56.200Z,19.381,-155.2363333,2.639,0.55,"5km S of Volcano, Hawaii"
2016-10-20T00:09:26.500Z,13.3118,-44.8777,10,5.6,Northern Mid-Atlantic Ridge
2016-10-20T00:05:13.910Z,39.8593,-119.0033,14.7,0.8,"35km NE of Fernley, Nevada"
2016-10-19T23:59:29.810Z,37.5783333,-118.8691667,2.36,0.36,"11km SE of Mammoth Lakes, CA"
2016-10-19T23:59:08.640Z,37.8577,-118.0734,2,1.2,"60km NNE of Dixon Lane-Meadow Creek, CA"
2016-10-19T23:57:19.060Z,32.8293,94.768,10,4.4,"122km NE of Dartang, China"
2016-10-19T23:56:25.200Z,19.3202,-64.8223,9,2.6,"102km NNW of Road Town, British Virgin Islands"
2016-10-19T23:52:27.000Z,61.3606,-151.758,88.6,1.7,"78km NNW of Nikiski, Alaska"
2016-10-19T23:52:10.768Z,37.4141,-115.3838,0,1.1,"20km WNW of Alamo, Nevada"
2016-10-19T23:48:27.770Z,47.0155,-122.9781667,-0.21,1.82,"5km W of Tumwater, Washington"
2016-10-19T23:42:31.780Z,33.4743333,-116.4835,11.88,0.51,"20km ESE of Anza, CA"
2016-10-19T23:41:09.000Z,63.1111,-150.9476,126.9,2.1,"97km NNW of Talkeetna, Alaska"
2016-10-19T23:26:02.000Z,63.5039,-148.0761,15.5,1.2,"45km ENE of Cantwell, Alaska"
2016-10-19T23:25:57.390Z,33.4981667,-116.7921667,4.48,0.52,"9km NE of Aguanga, CA"
2016-10-19T23:23:32.350Z,37.4266,-115.3759,0,1.2,"19km WNW of Alamo, Nevada"
2016-10-19T23:20:20.000Z,63.0356,-151.5428,11.6,1.1,"108km NW of Talkeetna, Alaska"
2016-10-19T23:19:33.770Z,35.0491667,-117.6633333,-0.79,1.69,"6km NNW of Boron, CA"
2016-10-19T23:14:29.000Z,62.0699,-145.0773,18.1,1.2,"24km E of Glennallen, Alaska"
2016-10-19T23:14:02.000Z,64.9864,-147.3501,0,1.4,"22km NNE of Badger, Alaska"
2016-10-19T23:09:05.210Z,19.1766663,-155.4876709,35.14,2.04,"3km SSW of Pahala, Hawaii"
2016-10-19T23:06:33.749Z,36.8387,-116.2117,3.3,0,"49km E of Beatty, Nevada"
2016-10-19T22:55:13.000Z,64.8294,-149.0589,14,0.3,"28km N of North Nenana, Alaska"
2016-10-19T22:54:14.000Z,36.4793,-98.7937,5.263,3.1,"36km NW of Fairview, Oklahoma"
2016-10-19T22:48:49.700Z,36.2781,-97.0941,6.402,2,"17km E of Perry, Oklahoma"
2016-10-19T22:33:35.100Z,36.7643,-97.7671,7.977,3.8,"5km SSW of Medford, Oklahoma"
2016-10-19T22:23:17.800Z,19.3886667,-155.2783333,1.752,0.3,"6km SW of Volcano, Hawaii"
2016-10-19T22:21:26.000Z,63.5063,-150.808,13.6,0.7,"93km W of Cantwell, Alaska"
2016-10-19T22:18:06.772Z,36.7395,-116.298,8.2,-0.2,"45km ESE of Beatty, Nevada"
2016-10-19T22:17:44.100Z,36.4802,-98.7929,5.189,2.8,"36km NW of Fairview, Oklahoma"
2016-10-19T22:12:48.000Z,67.1663,-139.011,2.6,2,"57km SE of Old Crow, Canada"
2016-10-19T22:07:26.000Z,63.0905,-150.5193,108.4,1.5,"85km WSW of Cantwell, Alaska"
2016-10-19T22:03:29.600Z,36.7278,-98.7395,5,2.6,"10km SW of Alva, Oklahoma"
2016-10-19T22:01:17.540Z,37.6188333,-118.8886667,5.43,0.55,"8km ESE of Mammoth Lakes, CA"
2016-10-19T21:59:34.000Z,62.0144,-150.1145,25.6,1.7,"21km SW of Y, Alaska"
2016-10-19T21:59:07.000Z,62.0189,-150.101,19.9,1.5,"20km SW of Y, Alaska"
2016-10-19T21:47:24.920Z,38.803,-122.7371667,2.01,0.66,"2km SSW of Cobb, CA"
2016-10-19T21:41:10.480Z,38.7926674,-122.8089981,2.9,0.32,"4km WNW of The Geysers, CA"
2016-10-19T21:39:11.050Z,46.1983333,-122.1753333,1.92,0.46,"38km NNE of Amboy, Washington"
2016-10-19T21:38:37.000Z,62.6756,-149.4168,10.9,2.2,"53km NE of Talkeetna, Alaska"
2016-10-19T21:33:30.850Z,44.6001667,-110.7593333,2.79,0.78,"16km NNE of Old Faithful Geyser, Wyoming"
2016-10-19T21:33:18.940Z,44.5911667,-110.7413333,8.55,0.68,"16km NNE of Old Faithful Geyser, Wyoming"
2016-10-19T21:31:59.000Z,61.7364,-149.8831,45,1.4,"8km E of Willow, Alaska"
2016-10-19T21:23:56.760Z,39.7218,20.5605,10,4.5,"14km W of Rodotopion, Greece"
2016-10-19T21:20:01.000Z,63.45,-147.7963,10.2,0.9,"58km E of Cantwell, Alaska"
2016-10-19T21:13:07.310Z,49.4573333,-120.5311667,-0.53,2.14,"1km W of Princeton, Canada"
2016-10-19T21:10:50.000Z,62.0017,-149.396,49.8,1.4,"29km NNW of Fishhook, Alaska"
2016-10-19T21:07:16.300Z,36.8172,-97.6932,7.284,2.7,"3km ENE of Medford, Oklahoma"
2016-10-19T20:51:11.760Z,33.5895,120.3267,10,4.7,"20km SSE of Hede, China"
2016-10-19T20:44:47.000Z,60.8155,-147.252,12.5,1.5,"60km SW of Valdez, Alaska"
2016-10-19T20:35:21.000Z,63.2685,-149.0561,78.9,1.8,"14km SSW of Cantwell, Alaska"
2016-10-19T20:26:49.220Z,36.4423333,-120.8436667,12.11,1.65,"35km NE of King City, CA"
2016-10-19T20:25:44.590Z,19.3875008,-155.4891663,9.82,1.82,"20km N of Pahala, Hawaii"
2016-10-19T20:24:04.000Z,65.7489,-154.9731,13.6,1.2,"115km NNE of Ruby, Alaska"
2016-10-19T20:17:53.000Z,63.5337,-150.787,12.3,0.7,"92km W of Cantwell, Alaska"
2016-10-19T20:12:55.000Z,65.0453,-146.2367,3.1,1.1,"57km NE of Eielson Air Force Base, Alaska"
2016-10-19T20:06:10.000Z,51.4516,-178.1483,25.6,2.9,"48km S of Tanaga Volcano, Alaska"
2016-10-19T20:02:26.000Z,65.3908,-144.7345,6.6,1.3,"9km SSW of Circle Hot Springs Station, Alaska"
2016-10-19T20:00:11.060Z,37.3241667,-122.104,-0.31,1.31,"11km E of Quarry near Portola Valley, CA"
2016-10-19T19:54:48.816Z,38.3944,-118.3028,10.5,1.6,"31km ESE of Hawthorne, Nevada"
2016-10-19T19:44:13.590Z,38.7585,-122.7288333,1.74,1.39,"3km SE of The Geysers, CA"
2016-10-19T19:39:53.970Z,38.765,-122.7301667,1.32,0.61,"2km ESE of The Geysers, CA"
2016-10-19T19:31:15.750Z,-13.5827,-76.3018,46.2,4.7,"15km NW of Pisco, Peru"
2016-10-19T19:31:06.990Z,37.4476667,-118.8305,5.29,0.54,"25km SSE of Mammoth Lakes, CA"
2016-10-19T19:30:18.080Z,37.4601667,-118.8635,4.26,0.55,"23km SSE of Mammoth Lakes, CA"
2016-10-19T19:24:18.380Z,41.9174,-119.5956,6.3,1.5,"69km ESE of Lakeview, Oregon"
2016-10-19T19:14:58.030Z,34.8533333,-118.7741667,-1,1.13,"8km E of Lebec, CA"
2016-10-19T19:07:31.000Z,37.7366667,-110.5501667,3.5,1.14,"72km SSE of Hanksville, Utah"
2016-10-19T19:01:40.000Z,61.7275,-152.0878,9.6,1.3,"108km W of Willow, Alaska"
2016-10-19T18:51:17.000Z,63.0199,-149.6723,77.5,1.5,"55km SW of Cantwell, Alaska"
2016-10-19T18:46:19.000Z,63.0743,-150.8554,113.9,1.6,"91km NNW of Talkeetna, Alaska"
2016-10-19T18:37:27.140Z,38.8048325,-122.8249969,2.28,1.06,"6km WNW of The Geysers, CA"
2016-10-19T18:27:09.340Z,37.9265,-121.9481667,-0.19,1.29,"1km WSW of Quarry near Clayton, CA"
2016-10-19T18:25:02.000Z,60.1169,-149.6039,35.5,1.9,"9km W of Seward, Alaska"
2016-10-19T18:17:33.370Z,34.3448333,-116.9033333,-1.54,1.22,"11km NNW of Big Bear City, CA"
2016-10-19T18:11:26.260Z,35.057,-118.3435,-1.01,1.26,"13km SE of Tehachapi, CA"
2016-10-19T18:08:47.530Z,38.8071667,-122.8143333,1.81,0.34,"6km WNW of The Geysers, CA"
2016-10-19T18:07:08.000Z,63.239,-150.6989,131.5,2.4,"89km W of Cantwell, Alaska"
2016-10-19T18:00:12.000Z,59.8812,-152.2948,84.9,2.5,"28km WNW of Anchor Point, Alaska"
2016-10-19T17:57:38.080Z,19.4401667,-155.2356667,28.245,1.62,"1km NNE of Volcano, Hawaii"
2016-10-19T17:45:22.280Z,19.3824997,-155.2953339,2.99,2.3,"8km SW of Volcano, Hawaii"
2016-10-19T17:44:16.100Z,46.348,-122.286,16.06,0.62,"23km S of Morton, Washington"
2016-10-19T17:42:54.020Z,37.7225,-110.529,1.41,1.76,"74km SSE of Hanksville, Utah"
2016-10-19T17:32:47.050Z,36.0636667,-117.6395,2.21,1.02,"28km E of Coso Junction, CA"
2016-10-19T17:25:28.000Z,65.4302,-144.7343,1.1,1.2,"4km SSW of Circle Hot Springs Station, Alaska"
2016-10-19T17:06:29.860Z,37.539,-121.8951667,7.62,2.1,"8km E of Fremont, CA"
2016-10-19T16:54:42.228Z,39.6767,-120.2768,11,0.6,"22km SE of Portola, CA"
2016-10-19T16:53:50.000Z,51.6154,178.3655,59.7,2.1,"38km SSW of Little Sitkin Island, Alaska"
2016-10-19T16:31:17.240Z,33.975,-117.7131667,10.26,1.24,"5km SSW of Chino, CA"
2016-10-19T16:30:47.000Z,-34.2249,58.4315,10,4.2,South Indian Ocean
2016-10-19T16:29:25.095Z,39.4829,-117.2182,4.3,1.7,"12km W of Austin, Nevada"
2016-10-19T15:59:15.083Z,38.6505,-118.785,10.6,0.5,"19km NW of Hawthorne, Nevada"
2016-10-19T15:54:53.000Z,63.5332,-147.0479,0.5,1.4,"85km SW of Delta Junction, Alaska"
2016-10-19T15:52:20.800Z,19.1292,-64.796,47,2.2,"81km NNW of Road Town, British Virgin Islands"
2016-10-19T15:35:05.330Z,19.4153333,-155.6091667,2.472,0.64,"26km NNW of Pahala, Hawaii"
2016-10-19T15:33:40.090Z,34.2311667,-117.5208333,8.33,1.09,"4km SSW of Lytle Creek, CA"
2016-10-19T15:32:42.000Z,65.4554,-144.6031,9.3,0.8,"4km ESE of Circle Hot Springs Station, Alaska"
2016-10-19T15:28:57.000Z,63.1188,-150.5771,112.3,1.6,"87km WSW of Cantwell, Alaska"
2016-10-19T15:27:55.770Z,38.8088341,-122.7860031,0.96,0.5,"4km NW of The Geysers, CA"
2016-10-19T15:13:59.910Z,45.1205,-111.7071667,3.65,0.49,"26km SE of Virginia City, Montana"
2016-10-19T15:13:52.000Z,60.5655,-151.1727,61.3,1.7,"4km ENE of Kenai, Alaska"
2016-10-19T15:12:39.130Z,-6.0833,149.0651,88.24,4.7,"55km WNW of Kandrian, Papua New Guinea"
2016-10-19T15:11:19.583Z,38.3267,-118.5348,12.6,0.1,"23km SSE of Hawthorne, Nevada"
2016-10-19T15:09:24.500Z,19.211,-64.8555,45,2.2,"91km NNW of Road Town, British Virgin Islands"
2016-10-19T15:08:07.900Z,18.8052,-64.955,58,1.8,"51km N of Charlotte Amalie, U.S. Virgin Islands"
2016-10-19T15:06:30.200Z,19.1408,-64.8267,43,2.6,"83km NNW of Road Town, British Virgin Islands"
2016-10-19T15:00:14.000Z,64.5064,-148.1444,15.2,0.5,"38km S of Ester, Alaska"
2016-10-19T14:56:45.840Z,46.8625,-111.7313333,4.72,1.5,"24km NE of Helena Valley Northeast, Montana"
2016-10-19T14:47:06.000Z,65.4197,-144.6908,1.8,1.1,"5km S of Circle Hot Springs Station, Alaska"
2016-10-19T14:41:12.650Z,35.3155,-84.5166667,5.77,2.16,"1km SE of Etowah, Tennessee"
2016-10-19T14:40:38.970Z,36.1378,140.1951,51.33,4.4,"8km SW of Ishioka, Japan"
2016-10-19T14:33:27.880Z,38.8354988,-122.774498,1.87,0.88,"4km WNW of Cobb, CA"
2016-10-19T14:23:24.860Z,33.5916667,-116.6165,13.64,0.45,"7km NE of Anza, CA"
2016-10-19T14:12:19.696Z,38.3339,-118.5312,9.1,0.1,"22km SSE of Hawthorne, Nevada"
2016-10-19T14:02:45.840Z,46.8608333,-111.7016667,3.95,-0.13,"26km NE of Helena Valley Northeast, Montana"
2016-10-19T14:02:42.840Z,37.5735,-118.8426667,5.74,1.14,"14km SE of Mammoth Lakes, CA"
2016-10-19T13:58:18.000Z,62.6619,-149.4569,7.5,1.2,"50km NE of Talkeetna, Alaska"
2016-10-19T13:51:17.000Z,63.8186,-149.2849,120.8,1.8,"16km WSW of Healy, Alaska"
2016-10-19T13:39:27.067Z,38.3311,-118.5338,10.3,0,"22km SSE of Hawthorne, Nevada"
2016-10-19T13:36:47.000Z,63.8084,-147.5909,13.2,1.2,"67km E of Healy, Alaska"
2016-10-19T13:35:57.030Z,38.8064995,-122.7913361,0.47,0.97,"4km NW of The Geysers, CA"
2016-10-19T13:28:19.300Z,37.6488333,-119.0255,-0.43,0.32,"4km W of Mammoth Lakes, CA"
2016-10-19T13:19:59.060Z,37.4923333,-118.8436667,4.64,0.82,"20km SSE of Mammoth Lakes, CA"
2016-10-19T13:17:46.000Z,60.0533,-139.2624,11,1.5,"62km NNE of Yakutat, Alaska"
2016-10-19T13:11:16.000Z,60.0463,-139.2477,4.1,1.8,"61km NNE of Yakutat, Alaska"
2016-10-19T12:58:57.090Z,39.3593333,-122.8616667,12.26,1.58,"22km N of Upper Lake, CA"
2016-10-19T12:51:00.000Z,63.318,-151.7552,3.2,1.2,"138km NW of Talkeetna, Alaska"
2016-10-19T12:35:40.500Z,18.4955,-64.5528,74,2.1,"11km NE of Road Town, British Virgin Islands"
2016-10-19T12:21:52.000Z,60.9433,-152.5155,109.1,1.7,"52km NNE of Redoubt Volcano, Alaska"
2016-10-19T12:20:03.220Z,33.5001667,-116.492,12.4,0.47,"18km ESE of Anza, CA"
2016-10-19T12:18:46.650Z,36.0641,30.5084,49.81,4.7,"34km SSE of Beykonak, Turkey"
